Date,Open,High,Low,Close,Volume,Market Cap
12-Oct-19,8315.66,8415.24,8313.34,8336.56," 14,532,641,605.00 "," 149,965,767,624.00 "
11-Oct-19,8585.26,8721.78,8316.18,8321.76," 19,604,381,101.00 "," 149,685,618,275.00 "
10-Oct-19,8585.28,8625.27,8471.93,8586.47," 17,618,660,671.00 "," 154,430,515,160.00 "
9-Oct-19,8229.84,8627.71,8169.3,8595.74," 19,384,942,333.00 "," 154,579,656,110.00 "
8-Oct-19,8246.85,8332.72,8185.76,8228.78," 15,592,264,032.00 "," 147,966,069,982.00 "
7-Oct-19,7989.12,8308.45,7905.77,8245.62," 18,009,742,607.00 "," 148,252,589,805.00 "
6-Oct-19,8149.88,8161.41,7958.85,7988.16," 13,160,830,305.00 "," 143,607,672,862.00 "
5-Oct-19,8210.15,8215.53,8071.12,8151.5," 12,200,497,197.00 "," 146,529,229,668.00 "
4-Oct-19,8259.49,8260.06,8151.24,8205.94," 13,139,456,229.00 "," 147,491,804,056.00 "
3-Oct-19,8390.77,8414.23,8146.44,8259.99," 13,668,823,409.00 "," 148,448,162,840.00 "
2-Oct-19,8344.21,8393.04,8227.7,8393.04," 13,125,712,443.00 "," 150,823,797,662.00 "
1-Oct-19,8299.72,8497.69,8232.68,8343.28," 15,305,343,413.00 "," 149,913,972,768.00 "
30-Sep-19,8104.23,8314.23,7830.76,8293.87," 17,115,474,183.00 "," 149,011,567,415.00 "
29-Sep-19,8246.04,8261.71,7990.5,8104.19," 13,034,629,109.00 "," 145,590,374,681.00 "
28-Sep-19,8251.27,8285.62,8125.43,8245.92," 14,141,152,736.00 "," 148,122,503,616.00 "
27-Sep-19,8113.1,8271.52,7965.92,8251.85," 16,408,941,156.00 "," 148,212,635,834.00 "
26-Sep-19,8487.67,8515.69,7895.63,8118.97," 19,258,205,289.00 "," 145,812,492,488.00 "
25-Sep-19,8603.43,8744.83,8325.4,8486.99," 21,744,728,353.00 "," 152,404,005,091.00 "
24-Sep-19,9729.32,9804.32,8370.8,8620.57," 25,002,886,689.00 "," 154,785,821,876.00 "
23-Sep-19,10067.96,10074.24,9727.14,9729.32," 15,144,925,408.00 "," 174,674,558,023.00 "
22-Sep-19,10024.12,10074.44,9922.53,10070.39," 13,199,651,698.00 "," 180,784,051,699.00 "
21-Sep-19,10183.65,10188.1,10000.71,10019.72," 13,425,266,806.00 "," 179,853,287,294.00 "
20-Sep-19,10266.32,10285.87,10132.19,10181.64," 14,734,189,639.00 "," 182,738,947,696.00 "
19-Sep-19,10200.5,10295.67,9851.69,10266.41," 19,937,691,247.00 "," 184,240,949,577.00 "
18-Sep-19,10247.8,10275.93,10191.47,10198.25," 16,169,268,880.00 "," 182,998,899,156.00 "
17-Sep-19,10281.51,10296.77,10199.74,10241.27," 15,304,603,363.00 "," 183,748,515,828.00 "
16-Sep-19,10347.22,10386.87,10189.74,10276.79," 15,160,167,779.00 "," 184,366,827,555.00 "
15-Sep-19,10356.47,10387.03,10313.09,10347.71," 12,043,433,567.00 "," 185,618,174,384.00 "
14-Sep-19,10345.4,10422.13,10291.69,10358.05," 13,468,713,124.00 "," 185,784,300,332.00 "
13-Sep-19,10415.36,10441.49,10226.6,10360.55," 14,109,864,675.00 "," 185,809,163,035.00 "
12-Sep-19,10176.82,10442.25,10099.24,10410.13," 15,323,563,925.00 "," 186,678,943,059.00 "
11-Sep-19,10123.03,10215.95,9980.78,10178.37," 15,428,063,426.00 "," 182,502,788,243.00 "
10-Sep-19,10336.41,10394.35,10020.57,10115.98," 14,906,809,639.00 "," 181,360,731,383.00 "
9-Sep-19,10443.23,10450.31,10144.93,10334.97," 17,595,943,368.00 "," 185,263,578,990.00 "
8-Sep-19,10518.11,10595.64,10409.09,10441.28," 13,670,567,493.00 "," 187,150,078,007.00 "
7-Sep-19,10353.93,10558.67,10348.92,10517.25," 15,307,366,476.00 "," 188,488,525,926.00 "
6-Sep-19,10578.2,10898.76,10292.3,10353.3," 19,536,574,783.00 "," 185,530,405,363.00 "
5-Sep-19,10588.18,10627.27,10516.42,10575.53," 14,551,239,508.00 "," 189,492,405,383.00 "
4-Sep-19,10621.18,10762.64,10434.71,10594.49," 16,742,664,769.00 "," 189,810,010,608.00 "
3-Sep-19,10345.73,10736.1,10308.55,10623.54," 19,384,917,989.00 "," 190,312,487,956.00 "
2-Sep-19,9757.47,10396.59,9730.65,10346.76," 17,248,102,294.00 "," 185,333,114,163.00 "
1-Sep-19,9630.59,9796.76,9582.94,9757.97," 11,445,355,859.00 "," 174,768,292,883.00 "
31-Aug-19,9597.54,9673.22,9531.8,9630.66," 11,454,806,419.00 "," 172,470,743,516.00 "
30-Aug-19,9514.84,9656.12,9428.3,9598.17," 13,595,263,986.00 "," 171,869,216,524.00 "
29-Aug-19,9756.79,9756.79,9421.63,9510.2," 17,045,878,501.00 "," 170,274,910,132.00 "
28-Aug-19,10203.43,10279.37,9716.66,9754.42," 17,603,790,323.00 "," 174,627,460,400.00 "
27-Aug-19,10372.83,10381.33,10087.3,10185.5," 14,762,609,503.00 "," 182,325,540,955.00 "
26-Aug-19,10126.3,10512.33,10126.3,10370.82," 18,438,654,080.00 "," 185,625,235,889.00 "
25-Aug-19,10160.74,10304.62,10008.79,10138.52," 14,153,856,610.00 "," 181,450,186,164.00 "
24-Aug-19,10407.64,10418.02,9982.3,10159.96," 15,451,030,650.00 "," 181,813,631,752.00 "
23-Aug-19,10136.31,10442.44,10078.19,10407.97," 15,627,023,886.00 "," 186,231,409,722.00 "
22-Aug-19,10142.52,10233,9831.46,10131.06," 17,097,508,856.00 "," 181,257,125,783.00 "
21-Aug-19,10764.57,10798.73,9962.72,10138.05," 19,473,084,768.00 "," 181,364,502,142.00 "
20-Aug-19,10916.35,10947.04,10618.96,10763.23," 15,053,082,175.00 "," 192,530,283,565.00 "
19-Aug-19,10350.28,10916.05,10313.2,10916.05," 16,038,264,603.00 "," 195,243,306,008.00 "
18-Aug-19,10233.01,10487.07,10119.09,10345.81," 12,999,813,869.00 "," 185,022,920,955.00 "
17-Aug-19,10358.72,10452.62,10086.7,10231.74," 13,778,035,685.00 "," 182,966,857,173.00 "
16-Aug-19,10319.42,10524.35,9855.48,10374.34," 20,228,207,096.00 "," 185,500,055,339.00 "
15-Aug-19,10038.42,10437.41,9675.32,10311.55," 22,899,115,082.00 "," 184,357,666,577.00 "
14-Aug-19,10889.49,10889.56,10028.14,10051.7," 19,990,838,300.00 "," 179,692,803,424.00 "
13-Aug-19,11385.05,11420.05,10830.33,10895.83," 16,681,503,537.00 "," 194,762,696,644.00 "
12-Aug-19,11528.19,11528.19,11320.95,11382.62," 13,647,198,229.00 "," 203,441,494,985.00 "
11-Aug-19,11349.74,11523.58,11248.29,11523.58," 15,774,371,518.00 "," 205,941,632,235.00 "
10-Aug-19,11861.56,11915.66,11323.9,11354.02," 18,125,355,447.00 "," 202,890,020,455.00 "
9-Aug-19,11953.47,11970.46,11709.75,11862.94," 18,339,989,960.00 "," 211,961,319,133.00 "
8-Aug-19,11954.04,11979.42,11556.17,11966.41," 19,481,591,730.00 "," 213,788,089,212.00 "
7-Aug-19,11476.19,12036.99,11433.7,11941.97," 22,194,988,641.00 "," 213,330,426,789.00 "
6-Aug-19,11811.55,12273.82,11290.73,11478.17," 23,635,107,660.00 "," 205,023,347,814.00 "
5-Aug-19,10960.74,11895.09,10960.74,11805.65," 23,875,988,832.00 "," 210,848,822,060.00 "
4-Aug-19,10821.63,11009.21,10620.28,10970.18," 16,530,894,787.00 "," 195,907,875,403.00 "
3-Aug-19,10519.28,10946.78,10503.5,10821.73," 15,352,685,061.00 "," 193,233,960,601.00 "
2-Aug-19,10402.04,10657.95,10371.01,10518.17," 17,489,094,082.00 "," 187,791,090,996.00 "
1-Aug-19,10077.44,10446.92,9922.02,10399.67," 17,165,337,858.00 "," 185,653,203,392.00 "
31-Jul-19,9604.05,10085.63,9598.1,10085.63," 16,631,520,648.00 "," 180,028,959,603.00 "
30-Jul-19,9522.33,9701.76,9437.34,9607.42," 13,829,811,132.00 "," 171,472,452,506.00 "
29-Jul-19,9548.18,9681.65,9472.95,9519.15," 13,791,445,323.00 "," 169,880,343,827.00 "
28-Jul-19,9491.63,9575.55,9252.3,9552.86," 13,738,687,093.00 "," 170,461,958,074.00 "
27-Jul-19,9871.16,10167.32,9411.52,9477.68," 16,817,809,536.00 "," 169,099,540,423.00 "
26-Jul-19,9913.13,9916.52,9717.98,9870.3," 14,495,714,483.00 "," 176,085,968,354.00 "
25-Jul-19,9809.1,10154.25,9773.96,9911.84," 15,821,952,090.00 "," 176,806,451,137.00 "
24-Jul-19,9887.73,9908.8,9614.31,9811.93," 17,398,734,322.00 "," 175,005,760,794.00 "
23-Jul-19,10346.75,10346.75,9883.6,9900.77," 17,851,916,995.00 "," 176,572,890,702.00 "
22-Jul-19,10596.95,10651.79,10154.92,10343.11," 16,334,414,913.00 "," 184,443,440,748.00 "
21-Jul-19,10777.53,10841.89,10389.6,10599.11," 17,130,580,467.00 "," 188,987,475,962.00 "
20-Jul-19,10525.82,11048.66,10451.28,10767.14," 20,206,615,155.00 "," 191,963,691,255.00 "
19-Jul-19,10653.96,10716.98,10229.63,10530.73," 20,727,426,310.00 "," 187,725,578,628.00 "
18-Jul-19,9698.5,10736.84,9376.8,10666.48," 25,187,024,648.00 "," 190,129,918,121.00 "
17-Jul-19,9471.21,9963.13,9163.13,9693.8," 24,569,921,549.00 "," 172,777,250,515.00 "
16-Jul-19,10896.65,10996.63,9448.11,9477.64," 24,151,199,070.00 "," 168,908,640,950.00 "
15-Jul-19,10257.84,11052.77,9992.01,10895.09," 25,384,047,207.00 "," 194,147,627,475.00 "
14-Jul-19,11381.02,11451.2,10234.58,10256.06," 22,486,000,001.00 "," 182,741,933,552.00 "
13-Jul-19,11813.13,11841.96,10908.48,11392.38," 21,042,616,384.00 "," 202,968,191,001.00 "
12-Jul-19,11354.3,11905.49,11179.14,11815.99," 23,534,692,797.00 "," 210,494,417,832.00 "
11-Jul-19,12139.71,12144.62,11158.92,11358.66," 28,595,327,690.00 "," 202,324,174,692.00 "
10-Jul-19,12571.54,13129.53,11710.98,12156.51," 33,627,574,244.00 "," 216,515,999,522.00 "
9-Jul-19,12284.33,12779.13,12233.26,12573.81," 28,167,921,523.00 "," 223,928,128,583.00 "
8-Jul-19,11446.6,12345.83,11393.37,12285.96," 23,482,551,458.00 "," 218,778,355,444.00 "
7-Jul-19,11217.62,11541.62,11148.8,11450.85," 19,369,044,277.00 "," 203,881,891,346.00 "
6-Jul-19,10982.54,11620.97,10982.54,11208.55," 21,092,024,306.00 "," 199,546,110,914.00 "
5-Jul-19,11203.1,11395.66,10874.96,10978.46," 23,838,480,210.00 "," 195,424,678,267.00 "
4-Jul-19,11972.72,12006.08,11166.57,11215.44," 25,920,294,033.00 "," 199,617,404,432.00 "
3-Jul-19,10818.16,11968.08,10818.16,11961.27," 30,796,494,294.00 "," 212,867,079,176.00 "
2-Jul-19,10588.68,10912.19,9737.88,10801.68," 31,015,895,223.00 "," 192,206,536,806.00 "
1-Jul-19,10796.93,11206.44,10089.31,10583.13," 29,378,589,324.00 "," 188,297,637,574.00 "
30-Jun-19,11931.99,12178.38,10799.01,10817.16," 27,256,473,494.00 "," 192,442,065,810.00 "
29-Jun-19,12400.76,12400.91,11508.38,11959.37," 29,923,961,128.00 "," 212,739,713,110.00 "
5-Oct-18,6574.15,6623.62,6557.41,6622.48," 3,671,500,000.00 "," 114,614,764,674.00 "
28-Jun-19,11162.17,12445.18,10914.49,12407.33," 35,087,757,766.00 "," 220,681,459,666.00 "
27-Jun-19,13017.12,13311.14,10491.85,11182.81," 39,977,475,223.00 "," 198,878,940,964.00 "
26-Jun-19,11778.58,13796.49,11755.6,13016.23," 45,105,733,173.00 "," 231,462,117,209.00 "
25-Jun-19,11007.2,11790.92,11007.2,11790.92," 24,879,684,533.00 "," 209,647,943,360.00 "
24-Jun-19,10853.74,11065.9,10610.43,11011.1," 19,271,652,365.00 "," 195,762,668,679.00 "
23-Jun-19,10696.69,11246.14,10556.1,10855.37," 20,998,326,502.00 "," 192,970,090,355.00 "
22-Jun-19,10175.92,11157.35,10107.04,10701.69," 29,995,204,861.00 "," 190,214,124,824.00 "
21-Jun-19,9525.07,10144.56,9525.07,10144.56," 20,624,008,643.00 "," 180,293,241,528.00 "
20-Jun-19,9273.06,9594.42,9232.48,9527.16," 17,846,823,784.00 "," 169,304,784,791.00 "
19-Jun-19,9078.73,9299.62,9070.4,9273.52," 15,546,809,946.00 "," 164,780,855,869.00 "
18-Jun-19,9335.47,9348.37,9004.9,9081.76," 15,848,210,536.00 "," 161,353,637,186.00 "
17-Jun-19,8988.92,9416.41,8988.92,9320.35," 15,562,951,919.00 "," 165,573,372,261.00 "
16-Jun-19,8841.44,9335.87,8814.56,8994.49," 23,348,550,311.00 "," 159,769,423,370.00 "
15-Jun-19,8689.75,8859.13,8618.4,8838.38," 18,371,033,226.00 "," 156,982,138,835.00 "
14-Jun-19,8230.9,8710.64,8183.39,8693.83," 19,831,162,906.00 "," 154,398,880,249.00 "
13-Jun-19,8145.55,8311.57,8087.06,8230.92," 18,669,407,147.00 "," 146,160,317,148.00 "
12-Jun-19,7925.43,8196.65,7862.36,8145.86," 19,034,432,883.00 "," 144,634,684,711.00 "
11-Jun-19,8004.24,8026.39,7772.8,7927.71," 17,107,279,932.00 "," 140,748,537,530.00 "
10-Jun-19,7692.28,8031.91,7586.73,8000.33," 18,689,275,117.00 "," 142,023,351,079.00 "
9-Jun-19,7949.67,7975.97,7583.22,7688.08," 16,610,726,547.00 "," 136,465,098,533.00 "
8-Jun-19,8036.77,8076.89,7837.61,7954.13," 16,522,722,810.00 "," 141,172,841,635.00 "
7-Jun-19,7826.9,8126.15,7788.37,8043.95," 19,141,423,231.00 "," 142,754,693,588.00 "
6-Jun-19,7819.63,7937.34,7571.47,7822.02," 19,474,611,077.00 "," 138,800,725,479.00 "
5-Jun-19,7704.34,7901.85,7668.67,7824.23," 21,760,923,463.00 "," 138,824,651,666.00 "
4-Jun-19,8210.99,8210.99,7564.49,7707.77," 24,609,731,549.00 "," 136,742,790,469.00 "
3-Jun-19,8741.75,8743.5,8204.19,8208.99," 22,004,511,436.00 "," 145,619,047,341.00 "
2-Jun-19,8565.47,8809.3,8561.24,8742.96," 20,266,216,022.00 "," 155,077,231,351.00 "
1-Jun-19,8573.84,8625.6,8481.58,8564.02," 22,488,303,544.00 "," 151,890,214,310.00 "
31-May-19,8320.29,8586.66,8172.55,8574.5," 25,365,190,957.00 "," 152,059,886,414.00 "
30-May-19,8661.76,9008.31,8221.27,8319.47," 29,246,528,551.00 "," 147,525,141,134.00 "
29-May-19,8718.59,8755.85,8482.73,8659.49," 23,473,479,966.00 "," 153,537,047,655.00 "
28-May-19,8802.76,8807.02,8634.72,8719.96," 24,226,919,267.00 "," 154,590,202,287.00 "
27-May-19,8674.07,8907.17,8668.7,8805.78," 27,949,839,564.00 "," 156,093,754,762.00 "
26-May-19,8055.21,8687.52,7924.67,8673.22," 26,677,970,092.00 "," 153,725,486,067.00 "
25-May-19,7991.89,8117.93,7965.98,8052.54," 22,256,813,107.00 "," 142,708,188,838.00 "
24-May-19,7881.7,8140.72,7824.45,7987.37," 25,919,126,991.00 "," 141,539,115,575.00 "
23-May-19,7677.27,7943.79,7533.2,7881.85," 24,457,107,820.00 "," 139,654,107,035.00 "
22-May-19,7956.29,7997.61,7615.99,7680.07," 24,719,473,175.00 "," 136,063,898,960.00 "
21-May-19,7977.97,8062.17,7843.34,7963.33," 25,127,245,056.00 "," 141,065,573,610.00 "
20-May-19,8196.92,8200.97,7678.78,7978.31," 23,843,404,340.00 "," 141,315,695,728.00 "
19-May-19,7267.96,8261.94,7267.96,8197.69," 25,902,422,040.00 "," 145,185,076,705.00 "
18-May-19,7341.66,7447.27,7251.5,7271.21," 21,354,286,562.00 "," 128,761,727,083.00 "
17-May-19,7886.93,7929.15,7038.12,7343.9," 30,066,644,905.00 "," 130,034,777,633.00 "
16-May-19,8194.5,8320.82,7729.61,7884.91," 33,167,197,581.00 "," 139,599,559,278.00 "
15-May-19,7989.37,8216.42,7899.11,8205.17," 28,344,112,920.00 "," 145,254,332,460.00 "
14-May-19,7807.88,8268.71,7696.39,7994.42," 32,031,452,227.00 "," 141,508,656,735.00 "
13-May-19,6971.18,8047.41,6898.28,7814.92," 28,677,672,181.00 "," 138,316,573,807.00 "
12-May-19,7203.51,7503.87,6815.77,6972.37," 27,773,333,680.00 "," 123,389,710,222.00 "
11-May-19,6379.67,7333,6375.7,7204.77," 28,867,562,329.00 "," 127,488,435,181.00 "
10-May-19,6175.82,6434.62,6161.52,6378.85," 19,419,875,368.00 "," 112,863,284,035.00 "
9-May-19,5982.32,6183.04,5982.32,6174.53," 16,784,645,411.00 "," 109,238,600,750.00 "
8-May-19,5849.48,5989.98,5794.72,5982.46," 15,320,605,300.00 "," 105,829,143,585.00 "
7-May-19,5745.6,5988.18,5741.4,5829.5," 18,026,409,033.00 "," 103,112,368,558.00 "
6-May-19,5791.69,5802.96,5653.69,5746.81," 15,737,171,804.00 "," 101,640,471,056.00 "
5-May-19,5831.07,5833.86,5708.04,5795.71," 14,808,830,723.00 "," 102,494,420,158.00 "
4-May-19,5769.2,5886.89,5645.47,5831.17," 17,567,780,766.00 "," 103,112,021,259.00 "
3-May-19,5505.55,5865.88,5490.2,5768.29," 18,720,780,006.00 "," 101,986,240,859.00 "
2-May-19,5402.42,5522.26,5394.22,5505.28," 14,644,460,907.00 "," 97,330,112,147.00 "
1-May-19,5350.91,5418,5347.65,5402.7," 13,679,528,236.00 "," 95,501,110,091.00 "
30-Apr-19,5247.73,5363.26,5224.19,5350.73," 13,878,964,574.00 "," 94,573,826,827.00 "
29-Apr-19,5284.86,5311.27,5216.49,5247.35," 13,735,490,672.00 "," 92,737,510,865.00 "
28-Apr-19,5271.75,5326.23,5255.68,5285.14," 12,819,992,056.00 "," 93,391,244,395.00 "
27-Apr-19,5279.47,5310.75,5233.64,5268.29," 13,111,274,675.00 "," 93,086,156,556.00 "
26-Apr-19,5210.3,5383.63,5177.37,5279.35," 16,812,108,040.00 "," 93,272,287,960.00 "
25-Apr-19,5466.52,5542.24,5181.34,5210.52," 15,330,283,408.00 "," 92,046,492,864.00 "
24-Apr-19,5571.51,5642.04,5418.26,5464.87," 17,048,033,399.00 "," 96,530,038,144.00 "
23-Apr-19,5399.37,5633.8,5389.41,5572.36," 15,867,308,108.00 "," 98,417,387,004.00 "
22-Apr-19,5312.49,5422.69,5280.28,5399.37," 14,601,631,648.00 "," 95,354,207,776.00 "
21-Apr-19,5335.88,5359.93,5257.34,5314.53," 13,731,844,223.00 "," 93,847,052,256.00 "
20-Apr-19,5304.16,5358.49,5295.88,5337.89," 13,169,647,522.00 "," 94,248,717,444.00 "
19-Apr-19,5298.15,5336.68,5233.34,5303.81," 13,780,238,655.00 "," 93,638,345,002.00 "
18-Apr-19,5251.48,5319.99,5250.51,5298.39," 13,256,489,918.00 "," 93,532,402,741.00 "
17-Apr-19,5236.14,5274.28,5219.21,5251.94," 12,438,480,677.00 "," 92,702,617,458.00 "
16-Apr-19,5066.58,5238.95,5055.19,5235.56," 11,618,660,197.00 "," 92,404,613,297.00 "
15-Apr-19,5167.32,5196.61,5024.07,5067.11," 12,290,155,061.00 "," 89,422,237,603.00 "
14-Apr-19,5095.76,5184.02,5053.57,5167.72," 10,391,952,498.00 "," 91,188,595,341.00 "
13-Apr-19,5088.85,5127.12,5061.59,5096.59," 10,823,289,598.00 "," 89,925,574,875.00 "
12-Apr-19,5061.2,5103.27,4955.85,5089.54," 13,675,206,313.00 "," 89,792,633,045.00 "
11-Apr-19,5325.08,5354.23,5017.3,5064.49," 16,555,616,019.00 "," 89,341,168,457.00 "
10-Apr-19,5204.11,5421.65,5193.38,5324.55," 15,504,590,933.00 "," 93,918,439,274.00 "
9-Apr-19,5289.92,5289.92,5167.42,5204.96," 14,722,104,361.00 "," 91,799,330,425.00 "
8-Apr-19,5199.84,5318.84,5148.21,5289.77," 17,154,113,634.00 "," 93,286,365,973.00 "
7-Apr-19,5062.79,5235.19,5050.41,5198.9," 16,655,416,140.00 "," 91,674,230,186.00 "
6-Apr-19,5036.79,5205.82,4992.22,5059.82," 16,929,795,194.00 "," 89,212,733,450.00 "
5-Apr-19,4922.81,5053.51,4919.49,5036.68," 16,837,325,387.00 "," 88,796,118,650.00 "
4-Apr-19,4971.31,5063.16,4836.79,4922.8," 18,251,810,240.00 "," 86,778,727,821.00 "
3-Apr-19,4879.96,5307,4876.62,4973.02," 22,899,891,582.00 "," 87,655,288,145.00 "
2-Apr-19,4156.92,4905.95,4155.32,4879.88," 21,315,047,816.00 "," 85,986,009,273.00 "
1-Apr-19,4105.36,4164.95,4096.9,4158.18," 10,157,794,171.00 "," 73,269,368,747.00 "
31-Mar-19,4105.46,4113.02,4094.1,4105.4," 9,045,122,443.00 "," 72,339,379,036.00 "
30-Mar-19,4092.14,4296.81,4053.91,4106.66," 9,732,688,060.00 "," 72,355,190,645.00 "
29-Mar-19,4068.3,4113.5,4034.1,4098.37," 10,918,665,557.00 "," 72,202,088,875.00 "
28-Mar-19,4087.58,4094.9,4040.27,4069.11," 9,353,915,899.00 "," 71,678,998,915.00 "
27-Mar-19,3984.24,4087.07,3977.81,4087.07," 10,897,131,934.00 "," 71,987,847,571.00 "
26-Mar-19,3969.23,3985.08,3944.75,3985.08," 10,707,678,815.00 "," 70,184,147,203.00 "
25-Mar-19,4024.11,4038.84,3934.03,3963.07," 10,359,818,883.00 "," 69,789,872,373.00 "
24-Mar-19,4035.16,4040.7,4006.19,4022.17," 9,144,851,065.00 "," 70,823,042,992.00 "
23-Mar-19,4022.71,4049.88,4015.96,4035.83," 9,578,850,549.00 "," 71,056,017,910.00 "
22-Mar-19,4028.51,4053.91,4021.54,4023.97," 9,252,935,969.00 "," 70,840,048,102.00 "
21-Mar-19,4083.95,4097.36,4005.15,4029.33," 10,831,212,662.00 "," 70,926,226,882.00 "
20-Mar-19,4070.79,4089.46,4031.11,4087.48," 10,175,916,388.00 "," 71,942,444,088.00 "
19-Mar-19,4032.69,4082.22,4023.81,4071.19," 9,344,919,956.00 "," 71,647,703,828.00 "
18-Mar-19,4029.97,4071.56,4009.12,4032.51," 9,646,954,186.00 "," 70,958,165,407.00 "
17-Mar-19,4047.72,4054.12,4006.41,4025.23," 8,221,625,400.00 "," 70,821,939,585.00 "
16-Mar-19,3963.9,4077.04,3961.66,4048.73," 9,856,166,973.00 "," 71,227,967,573.00 "
15-Mar-19,3926.66,3968.54,3914.02,3960.91," 9,394,210,605.00 "," 69,675,002,377.00 "
14-Mar-19,3905.58,3946.5,3901.3,3924.37," 10,480,789,570.00 "," 69,024,696,307.00 "
13-Mar-19,3913.05,3926.6,3891.9,3906.72," 9,469,184,841.00 "," 68,706,700,381.00 "
12-Mar-19,3903.76,3926.89,3863.56,3909.16," 9,809,887,079.00 "," 68,743,000,581.00 "
11-Mar-19,3953.74,3966.38,3889.24,3905.23," 10,125,901,903.00 "," 68,666,928,025.00 "
10-Mar-19,3966.17,3966.17,3924.38,3951.6," 9,713,267,607.00 "," 69,475,297,370.00 "
9-Mar-19,3894.55,3987.24,3892.39,3963.31," 10,796,103,518.00 "," 69,674,508,655.00 "
8-Mar-19,3913.23,3950.43,3875.23,3901.13," 10,638,638,944.00 "," 68,574,579,320.00 "
7-Mar-19,3903.38,3939.37,3894.11,3911.48," 9,584,165,519.00 "," 68,749,421,311.00 "
6-Mar-19,3897.08,3919.51,3871.46,3903.94," 9,175,291,529.00 "," 68,609,885,776.00 "
5-Mar-19,3759.83,3903.92,3745.18,3896.38," 10,174,126,415.00 "," 68,470,655,400.00 "
4-Mar-19,3845.09,3867.38,3733.75,3761.56," 9,029,175,788.00 "," 66,094,551,587.00 "
3-Mar-19,3862.27,3875.48,3836.91,3847.18," 7,253,558,152.00 "," 67,592,376,373.00 "
2-Mar-19,3855.32,3874.61,3832.13,3864.42," 7,578,786,076.00 "," 67,888,255,371.00 "
1-Mar-19,3853.76,3907.8,3851.69,3859.58," 7,661,247,975.00 "," 67,796,965,743.00 "
28-Feb-19,3848.26,3906.06,3845.82,3854.79," 8,399,767,798.00 "," 67,704,774,107.00 "
27-Feb-19,3857.48,3888.8,3787.06,3851.05," 8,301,309,684.00 "," 67,631,949,500.00 "
26-Feb-19,3878.7,3891.58,3837.99,3854.36," 7,931,218,996.00 "," 67,683,296,223.00 "
25-Feb-19,3807,3913.71,3807,3882.7," 9,318,796,067.00 "," 68,173,204,651.00 "
24-Feb-19,4145.46,4210.64,3793.71,3810.43," 10,794,227,451.00 "," 66,897,483,404.00 "
23-Feb-19,3998.92,4166.29,3968.73,4142.53," 8,922,258,316.00 "," 72,720,867,208.00 "
22-Feb-19,3952.41,4006.54,3950.82,4005.53," 7,826,525,254.00 "," 70,308,555,857.00 "
21-Feb-19,4000.26,4010.01,3940.11,3954.12," 7,775,128,102.00 "," 69,398,333,876.00 "
20-Feb-19,3946.68,4000.49,3926.25,3999.82," 8,693,373,948.00 "," 70,194,350,042.00 "
19-Feb-19,3911.66,4010.88,3908.15,3947.09," 9,933,626,655.00 "," 69,262,673,238.00 "
18-Feb-19,3671.37,3936.67,3669.98,3915.71," 9,908,216,640.00 "," 68,704,389,994.00 "
17-Feb-19,3633.36,3680.54,3619.18,3673.84," 7,039,512,503.00 "," 64,453,368,779.00 "
16-Feb-19,3615.27,3652.84,3615.27,3629.79," 5,934,744,052.00 "," 63,673,369,195.00 "
15-Feb-19,3617.37,3647.8,3608.21,3620.81," 6,091,952,231.00 "," 63,509,111,125.00 "
14-Feb-19,3631.17,3646.26,3607.7,3616.88," 6,271,044,418.00 "," 63,434,486,052.00 "
13-Feb-19,3653.6,3669.75,3617.25,3632.07," 6,438,903,823.00 "," 63,694,394,519.00 "
12-Feb-19,3642.75,3668.59,3618.56,3653.53," 6,480,384,532.00 "," 64,063,755,250.00 "
11-Feb-19,3695.61,3695.61,3642.29,3648.43," 6,277,056,434.00 "," 63,968,390,250.00 "
10-Feb-19,3673.2,3695.04,3640.98,3690.19," 6,282,256,903.00 "," 64,694,025,951.00 "
9-Feb-19,3671.59,3679.94,3646.56,3671.2," 6,158,833,645.00 "," 64,354,732,475.00 "
8-Feb-19,3401.38,3695.61,3391.02,3666.78," 7,735,623,101.00 "," 64,270,269,953.00 "
7-Feb-19,3414.93,3427.95,3394.22,3399.47," 5,004,962,683.00 "," 59,578,075,991.00 "
6-Feb-19,3469.09,3469.09,3398.57,3413.77," 5,482,196,038.00 "," 59,821,158,612.00 "
5-Feb-19,3454.95,3478.15,3451.94,3466.36," 5,227,549,545.00 "," 60,735,563,490.00 "
4-Feb-19,3467.21,3476.22,3442.59,3459.15," 5,332,718,886.00 "," 60,603,083,461.00 "
3-Feb-19,3516.14,3521.39,3447.92,3464.01," 5,043,937,584.00 "," 60,681,847,608.00 "
2-Feb-19,3484.63,3523.29,3467.57,3521.06," 5,071,623,601.00 "," 61,675,119,055.00 "
1-Feb-19,3460.55,3501.95,3431.59,3487.95," 5,422,926,707.00 "," 61,088,747,491.00 "
31-Jan-19,3485.41,3504.8,3447.92,3457.79," 5,831,198,271.00 "," 60,553,903,927.00 "
30-Jan-19,3443.9,3495.17,3429.39,3486.18," 5,955,112,627.00 "," 61,044,262,622.00 "
29-Jan-19,3468.87,3476.07,3400.82,3448.12," 5,897,159,493.00 "," 60,371,874,099.00 "
28-Jan-19,3584.28,3586.75,3439.23,3470.45," 6,908,930,483.00 "," 60,756,570,314.00 "
27-Jan-19,3604.69,3612.67,3567.25,3583.97," 5,570,752,966.00 "," 62,737,274,093.00 "
